UserId;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;Education;Occupation;HouseOwnerFlag;TotalChildren;NumberChildrenAtHome;NumberCarsOwned;DateFirstPurchase;CommuteDistance
natalie58;Natalie;Adams;1955-08-11;S;F;60000,00;Partial College;Professional;1;2;1;2;2011-08-10;10+ Miles
olivia4;Olivia;Brown;1961-09-07;S;F;60000,00;Partial College;Professional;0;2;1;2;2013-02-28;2-5 Miles
charles69;Charles;Cook;1956-05-31;M;M;60000,00;High School;Professional;1;2;1;2;2013-10-29;10+ Miles
erica5;Erica;Huang;1961-02-19;M;F;60000,00;Partial College;Professional;1;2;1;1;2013-03-14;10+ Miles
nathan3;Nathan;Perry;1955-12-08;M;M;70000,00;Partial College;Professional;1;4;2;1;2013-04-07;1-2 Miles
alexandra11;Alexandra;Rivera;1956-02-14;M;F;80000,00;Bachelors;Management;1;3;1;1;2013-11-01;1-2 Miles
hailey30;Hailey;Patterson;1957-03-15;S;F;70000,00;High School;Professional;1;2;1;2;2013-01-29;2-5 Miles
tiffany3;Tiffany;Li;1957-03-05;S;F;70000,00;High School;Professional;1;2;1;2;2011-08-07;10+ Miles
madison22;Madison;Lee;1962-02-12;M;F;60000,00;Partial College;Professional;1;2;1;1;2013-06-22;10+ Miles
sydney26;Sydney;Ross;1962-09-23;M;F;60000,00;Partial College;Professional;1;2;1;1;2013-02-21;2-5 Miles
marshall35;Marshall;Chavez;1962-08-08;S;M;60000,00;Partial College;Professional;1;2;1;2;2011-08-03;10+ Miles
ashley3;Ashley;Jones;1956-10-16;M;F;60000,00;Partial College;Professional;1;2;1;2;2013-10-25;10+ Miles
adrian21;Adrian;Stewart;1957-06-01;S;M;70000,00;Partial College;Professional;1;4;2;1;2013-07-27;10+ Miles
amber4;Amber;Turner;1956-09-30;M;F;70000,00;Partial College;Professional;0;4;2;2;2013-07-16;2-5 Miles
dennis1;Dennis;Zhang;1963-11-11;M;M;60000,00;High School;Professional;1;2;1;2;2013-02-10;10+ Miles
hailey38;Hailey;Bryant;1958-03-27;M;F;60000,00;High School;Professional;0;3;1;2;2013-09-20;2-5 Miles
todd5;Todd;Li;1963-09-06;M;M;70000,00;Partial College;Professional;1;4;2;2;2013-02-08;10+ Miles
anna46;Anna;Griffin;1958-05-19;S;F;70000,00;Partial College;Professional;1;4;2;2;2013-02-08;10+ Miles
angel24;Angel;Stewart;1957-08-07;M;M;70000,00;Partial College;Professional;1;4;2;2;2013-07-04;10+ Miles
jeremy29;Jeremy;Butler;1957-09-02;S;M;70000,00;Partial College;Professional;1;5;2;2;2013-10-03;10+ Miles
clarence36;Clarence;Anand;1964-03-22;S;M;130000,00;Bachelors;Management;0;2;3;4;2011-09-05;0-1 Miles
mayra9;Mayra;Prasad;1964-02-07;S;F;130000,00;Bachelors;Management;0;2;3;4;2011-01-06;0-1 Miles
latoya18;Latoya;Goel;1969-10-02;M;F;130000,00;Partial College;Professional;0;2;4;2;2011-01-19;5-10 Miles
anne4;Anne;Hernandez;1964-06-09;M;F;160000,00;Partial College;Professional;1;2;3;4;2011-02-27;5-10 Miles
lisa24;Lisa;Cai;1974-04-06;S;F;100000,00;Partial College;Professional;1;2;3;4;2012-09-10;5-10 Miles
larry9;Larry;Munoz;1963-05-11;M;M;110000,00;Partial College;Professional;1;2;4;3;2012-09-19;5-10 Miles
robin2;Robin;Alvarez;1963-04-08;M;F;150000,00;Partial College;Professional;1;2;3;3;2011-02-21;0-1 Miles
alexis28;Alexis;Coleman;1968-11-22;S;F;170000,00;Bachelors;Management;0;2;3;3;2011-02-12;0-1 Miles
ricky15;Ricky;Vazquez;1962-04-26;M;M;120000,00;High School;Professional;0;3;4;4;2011-09-26;5-10 Miles
latasha21;Latasha;Rubio;1962-04-08;M;F;120000,00;High School;Professional;0;3;4;4;2011-10-03;5-10 Miles
claudia7;Claudia;Zhou;1961-12-04;S;F;130000,00;Partial College;Professional;0;3;4;3;2011-02-18;0-1 Miles
tristan19;Tristan;Alexander;1966-03-22;M;M;110000,00;Partial College;Professional;1;3;4;4;2013-07-14;10+ Miles
cindy3;Cindy;Patel;1966-07-09;M;F;130000,00;Partial College;Professional;1;3;4;3;2011-10-09;0-1 Miles
shannon4;Shannon;Liu;1966-03-08;M;F;170000,00;High School;Professional;1;3;4;2;2011-03-17;5-10 Miles
xavier51;Xavier;Long;1938-01-01;S;M;30000,00;High School;Professional;0;4;0;2;2013-10-18;5-10 Miles
nicholas16;Nicholas;Thompson;1937-12-05;S;M;90000,00;Graduate Degree;Management;1;3;0;1;2011-08-14;2-5 Miles
josé54;José;Hernandez;1949-08-24;M;M;60000,00;Graduate Degree;Management;1;2;0;2;2013-03-01;1-2 Miles
johnathan5;Johnathan;Vance;1938-08-31;M;M;70000,00;Graduate Degree;Management;1;4;0;2;2013-11-23;5-10 Miles
colin8;Colin;Lin;1938-10-02;M;M;70000,00;Graduate Degree;Management;1;4;0;2;2013-02-23;5-10 Miles
katelyn42;Katelyn;Hernandez;1939-03-20;M;F;70000,00;Graduate Degree;Management;1;4;0;2;2013-04-15;5-10 Miles
jacqueline9;Jacqueline;Powell;1938-07-06;S;F;120000,00;Graduate Degree;Management;1;1;2;4;2011-08-24;2-5 Miles
xavier26;Xavier;Hill;1938-12-26;M;M;120000,00;Graduate Degree;Management;1;1;2;4;2013-05-21;2-5 Miles
victoria24;Victoria;Stewart;1970-09-24;M;F;100000,00;Partial College;Professional;1;4;1;4;2011-09-04;2-5 Miles
katelyn1;Katelyn;Kelly;1976-04-08;M;F;110000,00;Bachelors;Management;1;2;2;3;2013-02-05;2-5 Miles
stephanie52;Stephanie;Collins;1970-10-22;M;F;130000,00;Graduate Degree;Management;1;1;2;1;2011-09-27;0-1 Miles
jennifer88;Jennifer;Simmons;1975-05-01;M;F;80000,00;Bachelors;Management;1;4;3;0;2013-02-27;0-1 Miles
trinity9;Trinity;Richardson;1970-03-11;M;F;90000,00;Partial College;Professional;1;5;5;3;2011-08-29;2-5 Miles
eduardo13;Eduardo;Martin;1969-12-15;S;M;90000,00;Partial College;Professional;0;5;5;3;2013-01-02;0-1 Miles
elizabeth7;Elizabeth;Jones;1970-01-10;M;F;90000,00;Partial College;Professional;1;5;5;3;2013-01-03;0-1 Miles
taylor14;Taylor;Howard;1969-11-02;S;F;90000,00;Partial College;Professional;0;0;0;1;2011-09-10;5-10 Miles
david55;David;Diaz;1975-09-29;S;M;120000,00;Partial College;Professional;1;4;2;4;2011-09-17;2-5 Miles
katelyn33;Katelyn;Carter;1969-10-31;M;F;130000,00;Graduate Degree;Management;1;2;2;2;2013-05-29;1-2 Miles
ryan19;Ryan;Foster;1975-10-10;M;M;130000,00;Graduate Degree;Management;1;2;2;2;2013-08-22;0-1 Miles
robert82;Robert;Lee;1975-05-01;M;M;130000,00;Graduate Degree;Management;1;2;2;3;2011-09-10;0-1 Miles
danielle23;Danielle;Reed;1969-12-03;S;F;150000,00;Bachelors;Management;0;2;0;4;2011-09-27;1-2 Miles
lauren35;Lauren;Martinez;1962-05-10;S;F;70000,00;Partial College;Professional;1;4;3;0;2011-09-19;5-10 Miles
nathan26;Nathan;Lal;1962-03-31;M;M;90000,00;Partial College;Professional;1;2;1;0;2013-05-14;10+ Miles
kyle11;Kyle;Foster;1939-10-10;M;M;50000,00;Graduate Degree;Management;1;2;0;2;2011-08-29;5-10 Miles
jenny40;Jenny;Rai;1939-07-18;M;F;80000,00;Graduate Degree;Management;1;4;0;2;2011-08-30;0-1 Miles
nancy7;Nancy;Chapman;1974-09-15;M;F;80000,00;Partial College;Professional;1;4;3;2;2013-01-29;2-5 Miles
charles15;Charles;Jackson;1968-12-07;M;M;80000,00;Partial College;Professional;1;4;3;2;2013-02-02;0-1 Miles
jonathan35;Jonathan;Phillips;1969-02-16;S;M;90000,00;Partial College;Professional;0;0;0;1;2011-09-16;10+ Miles
amanda3;Amanda;Cook;1974-09-08;M;F;90000,00;Partial College;Professional;1;0;0;1;2013-03-03;10+ Miles
robert45;Robert;Collins;1969-02-17;M;M;90000,00;Partial College;Professional;1;0;0;1;2013-07-01;10+ Miles
megan53;Megan;Barnes;1974-10-06;S;F;110000,00;Bachelors;Management;1;4;2;4;2011-09-13;5-10 Miles
christian46;Christian;Thomas;1967-07-16;M;M;90000,00;Partial College;Professional;1;5;4;4;2011-08-31;1-2 Miles
arturo33;Arturo;Lal;1968-04-24;M;M;110000,00;Bachelors;Management;1;1;3;2;2013-05-29;1-2 Miles
theresa12;Theresa;Serrano;1967-09-24;M;F;110000,00;Bachelors;Management;1;1;3;2;2013-02-06;1-2 Miles
jeremy2;Jeremy;Anderson;1973-03-15;M;M;120000,00;Partial College;Professional;0;1;3;4;2013-07-27;2-5 Miles
hunter16;Hunter;Griffin;1967-08-31;M;M;170000,00;Graduate Degree;Management;1;0;0;4;2011-09-21;2-5 Miles
henry16;Henry;Garcia;1966-07-16;M;M;70000,00;Partial College;Professional;0;5;4;3;2013-01-29;5-10 Miles
cindy19;Cindy;Sanchez;1978-03-12;M;F;110000,00;Bachelors;Management;1;1;3;3;2013-03-05;2-5 Miles
maria53;Maria;Carter;1972-03-03;M;F;130000,00;Bachelors;Management;1;1;3;1;2011-09-08;0-1 Miles
katelyn26;Katelyn;Sanchez;1972-08-14;M;F;130000,00;Bachelors;Management;1;1;3;3;2011-09-20;2-5 Miles
jenna19;Jenna;Wright;1972-05-01;M;F;130000,00;Bachelors;Management;1;1;3;3;2011-09-04;2-5 Miles
seth42;Seth;Phillips;1967-05-05;S;M;150000,00;Partial College;Professional;0;1;2;3;2011-09-15;0-1 Miles
luke28;Luke;Long;1960-11-23;S;M;60000,00;High School;Professional;0;2;0;2;2013-02-24;1-2 Miles
dalton18;Dalton;Clark;1961-03-02;M;M;60000,00;High School;Professional;0;2;0;2;2013-09-25;1-2 Miles
taylor67;Taylor;Lewis;1959-11-13;S;F;80000,00;Partial High School;Skilled Manual;1;2;0;2;2011-09-25;5-10 Miles
haley10;Haley;Richardson;1941-04-05;S;F;50000,00;Graduate Degree;Management;1;2;0;2;2011-09-01;5-10 Miles
noah2;Noah;Coleman;1940-08-01;S;M;70000,00;Graduate Degree;Management;1;4;0;2;2011-09-26;5-10 Miles
jon46;Jon;Luo;1940-08-30;M;M;70000,00;Graduate Degree;Management;1;4;0;2;2011-09-12;1-2 Miles
orlando14;Orlando;Vazquez;1941-09-29;M;M;70000,00;Graduate Degree;Management;1;4;0;2;2011-09-26;1-2 Miles
fernando47;Fernando;Barnes;1965-08-31;M;M;80000,00;Partial College;Professional;0;5;4;3;2013-01-31;1-2 Miles
cameron38;Cameron;Rodriguez;1965-12-07;M;M;80000,00;Partial College;Professional;1;5;4;4;2013-06-09;5-10 Miles
spencer22;Spencer;Russell;1971-12-09;S;M;90000,00;High School;Professional;0;4;3;3;2011-09-06;1-2 Miles
julia72;Julia;Coleman;1966-04-10;S;F;90000,00;High School;Professional;0;4;3;3;2011-09-02;1-2 Miles
julia38;Julia;Garcia;1971-03-14;M;F;100000,00;Partial College;Professional;1;0;3;0;2013-03-20;5-10 Miles
sean31;Sean;Evans;1965-12-17;M;M;110000,00;Partial College;Professional;0;3;3;4;2013-03-25;2-5 Miles
micah19;Micah;Zhou;1965-12-20;M;M;110000,00;Partial College;Professional;0;3;3;4;2013-06-30;2-5 Miles
hunter53;Hunter;Rodriguez;1965-10-31;M;M;80000,00;Partial High School;Skilled Manual;1;2;0;2;2011-09-04;5-10 Miles
ian57;Ian;Gonzales;1959-09-02;M;M;60000,00;High School;Professional;0;2;0;2;2013-09-07;1-2 Miles
victoria20;Victoria;Lewis;1959-12-10;S;F;60000,00;High School;Professional;1;2;0;2;2013-07-09;5-10 Miles
erin7;Erin;Sanders;1964-07-05;S;F;70000,00;Graduate Degree;Management;1;3;0;2;2013-08-12;5-10 Miles
gabrielle63;Gabrielle;Lopez;1959-02-21;S;F;70000,00;Graduate Degree;Management;0;3;0;2;2013-04-18;1-2 Miles
sara10;Sara;Richardson;1958-10-01;S;F;70000,00;Graduate Degree;Management;1;3;0;2;2013-05-17;5-10 Miles
trevor6;Trevor;Jenkins;1958-08-27;S;M;70000,00;Graduate Degree;Management;1;3;0;2;2013-05-07;5-10 Miles
mya13;Mya;Flores;1970-06-16;S;F;70000,00;Graduate Degree;Management;0;3;0;2;2013-02-25;1-2 Miles
hailey12;Hailey;Ward;1959-03-31;S;F;70000,00;Graduate Degree;Management;0;3;0;2;2013-05-20;1-2 Miles
luke52;Luke;Allen;1959-05-17;M;M;60000,00;Graduate Degree;Management;1;3;0;2;2013-01-12;5-10 Miles
victoria66;Victoria;Russell;1963-09-14;S;F;40000,00;Partial College;Professional;0;3;0;2;2011-09-01;5-10 Miles
jessica54;Jessica;Wilson;1958-04-25;S;F;40000,00;Partial College;Professional;0;3;0;2;2013-10-17;1-2 Miles
jade13;Jade;Bailey;1948-04-23;M;F;70000,00;Graduate Degree;Management;0;4;0;2;2011-09-09;1-2 Miles
morgan19;Morgan;Hill;1942-12-24;M;F;80000,00;Graduate Degree;Management;1;4;0;2;2013-06-15;5-10 Miles
terrance9;Terrance;Raman;1944-01-05;M;M;90000,00;Bachelors;Management;1;5;0;2;2013-02-23;5-10 Miles
sydney78;Sydney;Garcia;1943-09-12;M;F;90000,00;Bachelors;Management;1;5;0;2;2013-03-24;5-10 Miles
jose33;Jose;Patterson;1943-12-18;S;M;120000,00;Graduate Degree;Management;1;2;4;3;2011-09-10;5-10 Miles
zachary39;Zachary;Anderson;1944-11-10;M;M;90000,00;Bachelors;Management;1;5;0;2;2011-09-26;1-2 Miles
elijah7;Elijah;Ross;1944-12-29;S;M;90000,00;Bachelors;Management;1;5;0;2;2011-09-19;5-10 Miles
rafael26;Rafael;Xie;1944-12-23;M;M;130000,00;Bachelors;Management;1;2;3;4;2011-09-15;0-1 Miles
jaime48;Jaime;Moreno;1945-09-01;M;M;90000,00;Bachelors;Management;1;5;0;2;2011-09-26;5-10 Miles
julian20;Julian;Griffin;1945-06-30;M;M;90000,00;Bachelors;Management;1;5;0;2;2013-01-05;5-10 Miles
andy9;Andy;Alvarez;1946-01-22;S;M;90000,00;Bachelors;Management;1;5;0;2;2011-09-25;5-10 Miles
ryan38;Ryan;Thompson;1945-11-10;M;M;110000,00;Graduate Degree;Management;1;2;4;1;2013-02-12;2-5 Miles
samantha32;Samantha;Jenkins;1974-01-03;M;F;90000,00;Partial College;Skilled Manual;1;4;4;2;2013-02-07;1-2 Miles
deanna44;Deanna;Ramos;1968-04-02;S;F;10000,00;Graduate Degree;Manual;1;1;0;0;2011-10-15;0-1 Miles
emily6;Emily;Miller;1968-01-07;M;F;20000,00;Graduate Degree;Clerical;1;1;0;0;2011-03-21;0-1 Miles
nicole4;Nicole;Brown;1966-09-19;M;F;10000,00;Bachelors;Manual;1;1;0;0;2011-03-04;0-1 Miles
carla14;Carla;Raman;1977-12-18;M;F;10000,00;Bachelors;Manual;1;1;0;0;2011-10-23;0-1 Miles
shaun21;Shaun;Raji;1973-03-08;M;M;20000,00;Graduate Degree;Clerical;1;1;0;0;2012-09-27;0-1 Miles
jerome7;Jerome;Romero;1967-03-21;M;M;10000,00;Bachelors;Manual;1;1;0;0;2011-03-09;0-1 Miles
frank17;Frank;Navarro;1972-08-06;M;M;20000,00;Graduate Degree;Clerical;1;1;0;0;2011-10-11;0-1 Miles
dennis25;Dennis;She;1967-01-05;S;M;20000,00;Graduate Degree;Clerical;1;1;0;0;2012-10-07;0-1 Miles
melody8;Melody;Munoz;1947-04-03;M;F;10000,00;Graduate Degree;Clerical;1;1;0;0;2012-10-27;0-1 Miles
randy24;Randy;Zeng;1942-02-18;M;M;20000,00;Graduate Degree;Clerical;1;1;0;0;2011-04-11;0-1 Miles
marshall0;Marshall;Wang;1973-03-07;M;M;30000,00;Graduate Degree;Clerical;1;5;0;0;2013-07-12;0-1 Miles
arthur41;Arthur;Carlson;1975-03-09;M;M;10000,00;Bachelors;Manual;1;1;0;0;2011-04-04;0-1 Miles
jessie3;Jessie;Jimenez;1963-01-21;M;F;10000,00;Partial College;Manual;1;1;0;0;2011-05-13;0-1 Miles
robin13;Robin;Ramos;1962-09-09;S;F;10000,00;Partial College;Manual;1;1;0;0;2012-10-22;0-1 Miles
deanna37;Deanna;Gutierrez;1966-05-18;S;F;10000,00;Partial College;Manual;1;2;0;1;2012-10-01;0-1 Miles
roy30;Roy;Navarro;1972-06-17;M;M;10000,00;Partial College;Manual;1;2;0;1;2013-03-16;0-1 Miles
shawn19;Shawn;Rai;1961-03-21;M;M;10000,00;Partial College;Manual;1;2;0;1;2013-03-31;0-1 Miles
mindy10;Mindy;Luo;1965-08-30;M;F;10000,00;Partial College;Manual;1;2;0;1;2014-01-13;2-5 Miles
cara5;Cara;Zhou;1942-07-14;M;F;30000,00;Graduate Degree;Clerical;1;1;0;0;2013-02-05;0-1 Miles
anne19;Anne;Ramos;1950-04-02;S;F;20000,00;Bachelors;Clerical;1;1;0;0;2011-06-12;0-1 Miles
raymond20;Raymond;Rodriguez;1945-09-04;M;M;10000,00;Partial College;Manual;1;2;0;1;2013-05-01;0-1 Miles
carrie19;Carrie;Ortega;1946-12-09;S;F;30000,00;Bachelors;Clerical;1;1;0;0;2011-06-12;0-1 Miles
deanna45;Deanna;Suarez;1947-08-23;M;F;20000,00;Partial College;Manual;1;1;0;0;2013-12-03;0-1 Miles
roberto11;Roberto;Gutierrez;1948-06-26;M;M;40000,00;Graduate Degree;Clerical;1;1;0;0;2013-09-26;0-1 Miles
terrence15;Terrence;Carson;1985-11-24;S;M;10000,00;Partial College;Manual;0;0;0;1;2011-05-10;2-5 Miles
ramon9;Ramon;Ye;1984-09-19;S;M;10000,00;Partial College;Manual;0;0;0;1;2011-06-18;2-5 Miles
cynthia9;Cynthia;Malhotra;1984-05-10;S;F;10000,00;Partial College;Manual;0;0;0;1;2011-06-28;0-1 Miles
jarrod9;Jarrod;Prasad;1984-03-03;S;M;10000,00;Partial College;Manual;0;0;0;1;2011-06-13;0-1 Miles
tyrone15;Tyrone;Serrano;1984-01-30;S;M;10000,00;Partial College;Manual;1;0;0;1;2011-06-27;2-5 Miles
cindy22;Cindy;Ramos;1982-10-26;M;F;10000,00;High School;Manual;1;0;0;2;2013-10-01;0-1 Miles
damien26;Damien;Shan;1983-05-11;M;M;10000,00;High School;Manual;0;0;0;2;2013-03-29;0-1 Miles
julian5;Julian;Ross;1983-04-19;S;M;10000,00;High School;Manual;0;0;0;2;2011-06-08;0-1 Miles
jennifer6;Jennifer;Collins;1985-03-22;S;F;10000,00;High School;Manual;0;1;1;0;2011-06-07;2-5 Miles
brittney12;Brittney;Sun;1984-12-06;S;F;10000,00;High School;Manual;0;1;1;0;2011-05-31;1-2 Miles
virginia4;Virginia;Patel;1985-04-23;M;F;20000,00;Bachelors;Clerical;1;0;0;0;2013-06-24;0-1 Miles
calvin15;Calvin;Nara;1984-08-21;M;M;20000,00;Bachelors;Clerical;1;0;0;0;2013-07-07;0-1 Miles
edward28;Edward;Miller;1984-05-24;S;M;10000,00;High School;Manual;0;1;1;0;2011-06-24;1-2 Miles
ashlee11;Ashlee;Tang;1984-02-01;M;F;20000,00;Bachelors;Clerical;0;0;0;0;2013-07-05;0-1 Miles
alicia3;Alicia;Xu;1983-09-29;M;F;20000,00;Bachelors;Clerical;1;0;0;0;2013-07-13;0-1 Miles
lacey1;Lacey;Jai;1983-11-24;M;F;20000,00;Bachelors;Clerical;1;0;0;0;2013-11-07;0-1 Miles
wendy8;Wendy;Romero;1983-11-12;S;F;20000,00;Bachelors;Clerical;1;0;0;0;2011-06-07;0-1 Miles
carly5;Carly;Luo;1954-09-16;M;F;30000,00;Bachelors;Clerical;1;1;0;0;2013-08-27;0-1 Miles
jimmy26;Jimmy;Ortega;1948-12-25;S;M;30000,00;Bachelors;Clerical;1;1;0;0;2013-04-15;0-1 Miles
francisco19;Francisco;Martinez;1948-11-05;M;M;30000,00;Bachelors;Clerical;1;1;0;0;2013-10-17;0-1 Miles
lance14;Lance;Vazquez;1948-12-07;S;M;40000,00;Graduate Degree;Clerical;1;1;0;0;2013-10-15;0-1 Miles
david22;David;Robinett;1966-08-23;M;M;30000,00;Graduate Degree;Clerical;1;4;0;0;2013-02-28;0-1 Miles
shannon15;Shannon;Liang;1965-11-19;S;F;10000,00;High School;Manual;0;1;1;1;2012-10-17;2-5 Miles
gary25;Gary;Vazquez;1976-05-13;M;M;10000,00;High School;Manual;1;1;1;1;2012-10-02;2-5 Miles
mitchell7;Mitchell;Kumar;1964-08-29;S;M;20000,00;Partial College;Manual;1;2;0;1;2011-10-11;1-2 Miles
meredith11;Meredith;Raman;1970-08-18;M;F;20000,00;Partial College;Manual;1;2;0;1;2011-06-12;2-5 Miles
edward59;Edward;Patterson;1974-07-15;M;M;20000,00;Partial College;Manual;1;2;0;1;2012-11-03;2-5 Miles
marie37;Marie;Gill;1966-02-25;M;F;30000,00;Graduate Degree;Clerical;1;3;0;0;2014-01-01;0-1 Miles
tiffany1;Tiffany;Wang;1971-10-13;M;F;30000,00;Bachelors;Clerical;1;3;0;0;2013-08-02;0-1 Miles
miguel24;Miguel;Allen;1971-08-08;S;M;30000,00;Bachelors;Clerical;1;3;0;0;2013-07-06;0-1 Miles
jaclyn22;Jaclyn;Cai;1971-11-02;M;F;30000,00;Bachelors;Clerical;1;3;0;0;2013-11-02;0-1 Miles
megan44;Megan;Ramirez;1964-11-29;S;F;40000,00;Graduate Degree;Clerical;1;3;0;0;2011-07-26;0-1 Miles
joseph21;Joseph;Martin;1965-01-20;M;M;40000,00;Graduate Degree;Clerical;1;3;0;0;2011-07-03;0-1 Miles
karl11;Karl;Shan;1981-04-20;S;M;10000,00;High School;Manual;0;1;1;1;2013-11-17;2-5 Miles
christine16;Christine;Raji;1976-04-17;S;F;10000,00;High School;Manual;0;1;1;1;2013-11-07;2-5 Miles
lindsay3;Lindsay;Xie;1976-06-25;S;F;10000,00;High School;Manual;1;2;2;0;2013-10-26;0-1 Miles
willie8;Willie;Zhao;1981-02-03;S;M;10000,00;High School;Manual;1;2;2;0;2013-03-29;0-1 Miles
kurt12;Kurt;Pal;1974-07-17;S;M;10000,00;High School;Manual;1;2;2;0;2013-07-16;0-1 Miles
george13;George;McDonald;1975-04-22;S;M;10000,00;High School;Manual;1;2;2;0;2011-07-04;0-1 Miles
beth13;Beth;Gutierrez;1976-04-16;S;F;30000,00;Bachelors;Clerical;1;0;0;0;2011-11-14;0-1 Miles
ian27;Ian;Lopez;1975-04-04;M;M;10000,00;High School;Manual;0;2;2;1;2013-10-26;0-1 Miles
latoya9;Latoya;Shan;1974-12-02;S;F;20000,00;Partial College;Manual;0;0;0;1;2013-07-07;0-1 Miles
colin41;Colin;Nath;1975-03-09;S;M;30000,00;Bachelors;Clerical;1;0;0;0;2011-07-03;0-1 Miles
brenda17;Brenda;Mehta;1975-02-01;S;F;30000,00;Bachelors;Clerical;1;1;0;0;2013-04-13;0-1 Miles
franklin38;Franklin;Raji;1980-04-15;S;M;40000,00;Graduate Degree;Clerical;1;0;0;0;2011-07-15;0-1 Miles
linda25;Linda;Navarro;1975-02-23;M;F;40000,00;Graduate Degree;Clerical;1;0;0;0;2012-10-28;0-1 Miles
kelli21;Kelli;Cai;1975-05-20;M;F;40000,00;Graduate Degree;Clerical;1;0;0;0;2012-11-07;0-1 Miles
nancy13;Nancy;Schmidt;1980-01-06;S;F;40000,00;Graduate Degree;Clerical;1;0;0;0;2012-10-28;0-1 Miles
megan12;Megan;Taylor;1957-06-30;S;F;10000,00;Partial College;Manual;0;3;0;2;2013-02-10;0-1 Miles
bonnie25;Bonnie;Goel;1957-08-16;S;F;10000,00;Partial College;Manual;0;3;0;2;2013-03-31;0-1 Miles
latoya4;Latoya;Xu;1957-12-31;M;F;20000,00;Partial College;Manual;1;2;0;1;2012-11-04;2-5 Miles
mario0;Mario;She;1957-09-30;M;M;20000,00;Partial College;Manual;1;2;0;1;2013-06-23;0-1 Miles
darren36;Darren;Gill;1964-05-10;M;M;10000,00;High School;Manual;0;2;1;2;2013-03-05;0-1 Miles
jacqueline23;Jacqueline;Hayes;1979-03-02;S;F;10000,00;High School;Manual;1;2;2;1;2012-11-17;0-1 Miles
maurice20;Maurice;Goel;1974-02-22;M;M;20000,00;Partial College;Manual;1;1;1;0;2012-11-13;2-5 Miles
devin69;Devin;Ross;1959-08-12;M;M;80000,00;Partial College;Professional;0;3;2;1;2013-08-04;2-5 Miles
sydney40;Sydney;Bryant;1959-10-07;S;F;80000,00;Partial College;Professional;1;4;2;1;2011-11-05;10+ Miles
megan27;Megan;Stewart;1959-10-13;M;F;80000,00;Partial College;Professional;0;4;2;1;2011-08-10;2-5 Miles
ian76;Ian;Richardson;1959-09-15;S;M;80000,00;Partial College;Professional;1;4;2;1;2011-08-13;10+ Miles
randy25;Randy;She;1949-12-03;S;M;90000,00;Partial College;Professional;0;5;0;2;2013-08-16;10+ Miles
katrina19;Katrina;Becker;1950-09-16;M;F;60000,00;Partial High School;Skilled Manual;1;3;1;4;2012-11-07;2-5 Miles
lacey32;Lacey;Zheng;1950-08-26;M;F;70000,00;High School;Professional;1;5;1;2;2012-11-04;10+ Miles
rafael20;Rafael;Hu;1950-08-09;S;M;90000,00;Partial College;Professional;0;5;0;2;2013-12-17;10+ Miles
kyle43;Kyle;Scott;1950-08-18;M;M;150000,00;Graduate Degree;Management;1;3;4;4;2013-03-12;0-1 Miles
jordan59;Jordan;Turner;1952-01-09;M;M;100000,00;Bachelors;Management;1;2;3;4;2012-11-01;10+ Miles
amy19;Amy;Sun;1952-01-16;M;F;110000,00;Bachelors;Management;1;3;4;4;2011-11-03;5-10 Miles
dustin1;Dustin;Deng;1952-02-29;M;M;170000,00;Bachelors;Management;1;4;4;3;2011-08-22;5-10 Miles
jasmine22;Jasmine;Stewart;1960-05-04;M;F;80000,00;Partial College;Professional;0;4;2;1;2011-12-10;2-5 Miles
pamela18;Pamela;Garcia;1964-12-03;M;F;80000,00;Partial College;Professional;1;4;2;2;2013-04-21;10+ Miles
ariana5;Ariana;Gray;1965-08-02;M;F;90000,00;High School;Professional;1;4;2;2;2012-11-22;10+ Miles
kristopher12;Kristopher;Mehta;1959-04-01;M;M;110000,00;Bachelors;Management;1;3;4;4;2013-04-09;10+ Miles
desiree9;Desiree;Dominguez;1959-06-17;M;F;110000,00;Partial College;Professional;1;2;5;2;2011-12-20;10+ Miles
deanna24;Deanna;Perez;1959-02-19;S;F;120000,00;Bachelors;Management;1;2;5;2;2011-12-05;10+ Miles
marco17;Marco;Lopez;1958-01-13;M;M;80000,00;Partial College;Professional;1;4;1;2;2012-12-14;10+ Miles
casey7;Casey;Yuan;1957-09-21;M;F;90000,00;High School;Professional;1;4;1;2;2013-03-19;10+ Miles
bryant14;Bryant;Garcia;1974-10-20;M;M;110000,00;Partial College;Professional;1;4;5;2;2011-12-21;10+ Miles
dominique7;Dominique;Prasad;1957-03-10;M;F;80000,00;High School;Professional;1;4;2;2;2012-12-10;10+ Miles
maurice11;Maurice;Shan;1957-03-01;M;M;80000,00;High School;Professional;0;5;2;2;2012-12-02;2-5 Miles
andre16;Andre;Lopez;1962-05-02;M;M;170000,00;Partial College;Professional;1;5;5;4;2013-06-15;0-1 Miles
robin5;Robin;Romero;1955-09-03;S;F;100000,00;Partial College;Management;1;3;4;4;2014-01-04;10+ Miles
taylor13;Taylor;Cox;1956-03-17;M;F;160000,00;Partial College;Management;0;3;5;4;2013-05-22;10+ Miles
alfredo7;Alfredo;Moreno;1955-06-16;M;M;90000,00;High School;Management;1;4;1;3;2013-12-19;10+ Miles
jenny39;Jenny;Nara;1955-04-13;M;F;130000,00;High School;Management;1;4;5;4;2013-02-05;0-1 Miles
